Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg)
36.8,0.0,0.0,0.0,100.0,-0.5486,-0.0782,-0.8117,0.0,0.0,0.0
36.6,0.0,0.0,0.0,100.0,-0.549,-0.077,-0.813,0.0,0.0,0.0
36.3,0.0,0.0,0.0,100.0,-0.5477,-0.0787,-0.8145,0.0,0.0,0.0
36.3,0.0,0.0,0.0,100.0,-0.5491,-0.0772,-0.8158,0.0,0.0,0.0
36.5,0.0,0.0,0.0,100.0,-0.5486,-0.0774,-0.815,0.0,0.0,0.0
36.5,0.0,0.0,0.0,100.0,-0.5489,-0.0784,-0.8157,0.0,0.0,0.0
36.5,0.0,0.0,0.0,100.0,-0.5509,-0.0775,-0.8155,0.0,0.0,0.0
36.4,0.0,0.0,0.0,100.0,-0.551,-0.078,-0.8145,0.0,0.0,0.0
36.2,0.0,0.0,0.0,100.0,-0.549,-0.0756,-0.8201,0.0,0.0,0.0
36.5,0.0,0.0,0.0,100.0,-0.55,-0.0774,-0.8186,0.0,0.0,0.0
60.5,0.0,0.0,58.0,89.9,-0.3886,0.1837,-0.271,0.0,0.0,0.0
60.4,0.0,0.0,57.6,89.8,-0.3886,0.1837,-0.2734,0.0,0.0,0.0
60.4,0.0,0.0,57.4,89.6,-0.389,0.1825,-0.2733,0.0,0.0,0.0
60.4,0.0,0.0,57.3,89.6,-0.3888,0.1816,-0.2763,0.0,0.0,0.0
60.3,0.0,0.0,57.2,89.5,-0.3911,0.1813,-0.2782,0.0,0.0,0.0
60.3,0.0,0.0,57.2,89.5,-0.3916,0.1789,-0.2801,0.0,0.0,0.0
60.3,0.0,0.0,57.1,89.8,-0.3948,0.1773,-0.2807,0.0,0.0,0.0
60.3,0.0,0.0,56.9,89.9,-0.3963,0.1752,-0.281,0.0,0.0,0.0
60.2,0.0,0.0,56.8,89.6,-0.3969,0.1742,-0.2813,0.0,0.0,0.0
58.1,0.0,0.0,54.8,80.4,-0.4107,0.1453,-0.3057,0.0,0.0,0.0
58.1,0.0,0.0,54.8,79.9,-0.4107,0.1445,-0.3061,0.0,0.0,0.0
58.1,0.0,0.0,54.9,79.9,-0.411,0.1426,-0.3062,0.0,0.0,0.0
58.2,0.0,0.0,54.9,80.1,-0.4111,0.141,-0.3051,0.0,0.0,0.0
58.1,0.0,0.0,54.9,80.3,-0.4117,0.1406,-0.3051,0.0,0.0,0.0
58.0,0.0,0.0,54.7,80.5,-0.413,0.1411,-0.3062,0.0,0.0,0.0
57.9,0.0,0.0,54.6,80.6,-0.4127,0.1403,-0.3059,0.0,0.0,0.0
57.9,0.0,0.0,54.5,80.8,-0.4125,0.1397,-0.3059,0.0,0.0,0.0
57.7,0.0,0.0,54.4,80.9,-0.4125,0.1388,-0.3051,0.0,0.0,0.0
57.6,0.0,0.0,54.3,81.0,-0.4132,0.1387,-0.3051,0.0,0.0,0.0
57.6,0.0,0.0,54.3,81.2,-0.4133,0.1383,-0.3046,0.0,0.0,0.0
57.5,0.0,0.0,54.3,81.4,-0.4132,0.1375,-0.3036,0.0,0.0,0.0
57.4,0.0,0.0,54.3,81.6,-0.4127,0.1363,-0.3037,0.0,0.0,0.0
57.3,0.0,0.0,54.4,81.9,-0.4139,0.1351,-0.3016,0.0,0.0,0.0
57.3,0.0,0.0,54.5,82.1,-0.4134,0.1354,-0.3014,0.0,0.0,0.0
57.2,0.0,0.0,54.6,82.5,-0.4127,0.1355,-0.3023,0.0,0.0,0.0
57.2,0.0,0.0,54.7,83.0,-0.4127,0.1364,-0.3029,0.0,0.0,0.0
57.2,0.0,0.0,54.7,83.5,-0.4136,0.1364,-0.3033,0.0,0.0,0.0
57.1,0.0,0.0,54.8,83.8,-0.4137,0.1361,-0.3036,0.0,0.0,0.0
57.1,0.0,0.0,54.9,84.4,-0.4129,0.1354,-0.3035,0.0,0.0,0.0
57.0,0.0,0.0,55.0,85.2,-0.4125,0.1367,-0.3059,0.0,0.0,0.0
57.0,0.0,0.0,55.1,85.9,-0.4132,0.136,-0.3057,0.0,0.0,0.0
56.9,0.0,0.0,55.1,86.5,-0.4131,0.1361,-0.3058,0.0,0.0,0.0
56.8,0.0,0.0,55.2,87.1,-0.4124,0.1366,-0.3042,0.0,0.0,0.0
56.7,0.0,0.0,55.3,87.6,-0.4134,0.137,-0.304,0.0,0.0,0.0
56.7,0.0,0.0,55.4,88.1,-0.4138,0.1366,-0.3049,0.0,0.0,0.0
56.7,0.0,0.0,55.5,88.0,-0.4137,0.1359,-0.307,0.0,0.0,0.0
56.7,0.0,0.0,55.5,88.0,-0.4134,0.1355,-0.3072,0.0,0.0,0.0
56.6,0.0,0.0,55.6,87.3,-0.4132,0.1359,-0.3066,0.0,0.0,0.0
56.7,0.0,0.0,55.6,86.2,-0.4141,0.1362,-0.3052,0.0,0.0,0.0
56.7,0.0,0.0,55.6,86.0,-0.4146,0.1362,-0.304,0.0,0.0,0.0
56.9,0.0,0.0,55.5,86.1,-0.4147,0.1365,-0.3031,0.0,0.0,0.0
57.1,0.0,0.0,55.4,86.5,-0.4136,0.1368,-0.3045,0.0,0.0,0.0
57.4,0.0,0.0,55.4,87.3,-0.4148,0.1384,-0.304,0.0,0.0,0.0
57.6,0.0,0.0,55.3,88.4,-0.4153,0.1386,-0.3041,0.0,0.0,0.0
57.8,0.0,0.0,55.3,89.5,-0.4157,0.139,-0.3034,0.0,0.0,0.0
57.9,0.0,0.0,55.3,90.7,-0.4158,0.1384,-0.3023,0.0,0.0,0.0
57.9,0.0,0.0,55.3,91.8,-0.4145,0.1389,-0.3039,0.0,0.0,0.0
58.0,0.0,0.0,55.3,92.9,-0.4146,0.1396,-0.3046,0.0,0.0,0.0
58.1,0.0,0.0,55.3,94.0,-0.4139,0.1403,-0.3071,0.0,0.0,0.0
58.1,0.0,0.0,55.3,95.2,-0.4124,0.1397,-0.3084,0.0,0.0,0.0
58.2,0.0,0.0,55.3,96.4,-0.4125,0.1392,-0.3079,0.0,0.0,0.0
58.2,0.0,0.0,55.3,97.1,-0.4122,0.1383,-0.3069,0.0,0.0,0.0
58.4,0.0,0.0,55.2,97.5,-0.4123,0.1388,-0.3067,0.0,0.0,0.0
58.5,0.0,0.0,55.2,97.6,-0.4119,0.1379,-0.3062,0.0,0.0,0.0
58.7,0.0,0.0,55.1,97.2,-0.4115,0.1384,-0.3069,0.0,0.0,0.0
58.8,0.0,0.0,55.0,96.0,-0.4124,0.1385,-0.3063,0.0,0.0,0.0
58.9,0.0,0.0,55.0,94.8,-0.413,0.1386,-0.3068,0.0,0.0,0.0
58.9,0.0,0.0,55.1,93.6,-0.4135,0.1388,-0.3063,0.0,0.0,0.0
58.9,0.0,0.0,55.1,92.4,-0.4139,0.1393,-0.3053,0.0,0.0,0.0
58.9,0.0,0.0,55.1,91.3,-0.4149,0.1396,-0.3032,0.0,0.0,0.0
58.8,0.0,0.0,55.0,90.3,-0.4146,0.1391,-0.3029,0.0,0.0,0.0
58.7,0.0,0.0,55.0,89.2,-0.4149,0.1386,-0.3034,0.0,0.0,0.0
58.6,0.0,0.0,55.4,88.3,-0.4152,0.138,-0.3043,0.0,0.0,0.0
58.5,0.0,0.0,55.8,87.3,-0.4146,0.1382,-0.3049,0.0,0.0,0.0
58.5,0.0,0.0,56.3,86.3,-0.4139,0.1388,-0.3046,0.0,0.0,0.0
58.5,0.0,0.0,56.8,85.2,-0.4137,0.1395,-0.3048,0.0,0.0,0.0
58.4,0.0,0.0,57.3,84.0,-0.4133,0.1391,-0.3058,0.0,0.0,0.0
58.3,0.0,0.0,57.8,82.9,-0.4137,0.1387,-0.3062,0.0,0.0,0.0
58.3,0.0,0.0,58.3,83.0,-0.4131,0.1381,-0.3056,0.0,0.0,0.0
58.2,0.0,0.0,58.7,83.3,-0.4131,0.138,-0.3049,0.0,0.0,0.0
58.3,0.0,0.0,59.1,82.8,-0.4128,0.1386,-0.3056,0.0,0.0,0.0
58.3,0.0,0.0,59.4,83.0,-0.4123,0.1389,-0.3069,0.0,0.0,0.0
58.4,0.0,0.0,59.6,83.4,-0.4132,0.1375,-0.306,0.0,0.0,0.0
58.5,0.0,0.0,59.8,84.0,-0.4128,0.1376,-0.3066,0.0,0.0,0.0
58.5,0.0,0.0,59.9,84.0,-0.4112,0.137,-0.3069,0.0,0.0,0.0
58.5,0.0,0.0,60.0,83.9,-0.4117,0.1369,-0.3053,0.0,0.0,0.0
58.4,0.0,0.0,60.1,83.3,-0.4126,0.1372,-0.3063,0.0,0.0,0.0
58.3,0.0,0.0,60.2,83.6,-0.4135,0.1378,-0.3076,0.0,0.0,0.0
58.2,0.0,0.0,60.2,84.3,-0.414,0.1374,-0.3061,0.0,0.0,0.0
58.2,0.0,0.0,60.3,85.2,-0.4137,0.1381,-0.3056,0.0,0.0,0.0
58.1,0.0,0.0,60.3,86.2,-0.4135,0.1381,-0.3061,0.0,0.0,0.0
58.0,0.0,0.0,60.4,87.2,-0.4151,0.1381,-0.3049,0.0,0.0,0.0
58.0,0.0,0.0,60.4,88.2,-0.4144,0.1387,-0.3058,0.0,0.0,0.0
58.0,0.0,0.0,60.4,89.2,-0.4147,0.1389,-0.3059,0.0,0.0,0.0
58.0,0.0,0.0,60.5,89.7,-0.4154,0.1392,-0.3056,0.0,0.0,0.0
58.0,0.0,0.0,60.5,89.9,-0.4148,0.1393,-0.3066,0.0,0.0,0.0
58.0,0.0,0.0,60.5,89.2,-0.4155,0.1392,-0.3056,0.0,0.0,0.0
58.0,0.0,0.0,60.5,88.2,-0.4155,0.139,-0.3054,0.0,0.0,0.0
58.0,0.0,0.0,60.6,87.8,-0.4153,0.1393,-0.305,0.0,0.0,0.0
58.1,0.0,0.0,60.6,87.9,-0.4142,0.1386,-0.3049,0.0,0.0,0.0
58.1,0.0,0.0,60.6,87.7,-0.4144,0.1395,-0.305,0.0,0.0,0.0
58.2,0.0,0.0,60.6,87.9,-0.4155,0.1397,-0.3035,0.0,0.0,0.0
58.1,0.0,0.0,60.6,88.2,-0.4157,0.1398,-0.3048,0.0,0.0,0.0
58.1,0.0,0.0,60.6,88.2,-0.4157,0.1403,-0.3056,0.0,0.0,0.0
58.0,0.0,0.0,60.6,88.0,-0.4149,0.1412,-0.307,0.0,0.0,0.0
57.9,0.0,0.0,60.5,87.3,-0.4144,0.1407,-0.3067,0.0,0.0,0.0
57.8,0.0,0.0,60.5,87.0,-0.4145,0.1405,-0.3084,0.0,0.0,0.0
57.7,0.0,0.0,60.5,86.3,-0.4156,0.1388,-0.3073,0.0,0.0,0.0
57.6,0.0,0.0,60.5,86.6,-0.4155,0.1384,-0.3075,0.0,0.0,0.0
57.6,0.0,0.0,60.5,87.2,-0.4154,0.1379,-0.3074,0.0,0.0,0.0
57.7,0.0,0.0,60.5,88.0,-0.4156,0.1373,-0.3072,0.0,0.0,0.0
57.7,0.0,0.0,60.6,88.0,-0.416,0.1365,-0.3084,0.0,0.0,0.0
57.7,0.0,0.0,60.6,88.4,-0.417,0.1339,-0.3086,0.0,0.0,0.0
57.7,0.0,0.0,60.6,88.5,-0.4179,0.1326,-0.3087,0.0,0.0,0.0
57.7,0.0,0.0,60.6,88.1,-0.4186,0.1324,-0.31,0.0,0.0,0.0
76.4,83.5,0.0,0.0,0.0,1.2,-0.1687,-0.3316,0.0,0.0,0.0
76.5,83.7,0.0,0.0,0.0,1.1996,-0.1692,-0.3312,0.0,0.0,0.0
76.5,83.9,0.0,0.0,0.0,1.1992,-0.1694,-0.3308,0.0,0.0,0.0
76.5,84.0,0.0,0.0,0.0,1.2,-0.1697,-0.3311,0.0,0.0,0.0
76.6,84.1,0.0,0.0,0.0,1.2021,-0.1678,-0.3287,0.0,0.0,0.0
76.6,84.1,0.0,0.0,0.0,1.2016,-0.1672,-0.3271,0.0,0.0,0.0
76.6,84.2,0.0,0.0,0.0,1.1987,-0.169,-0.331,0.0,0.0,0.0
76.4,84.2,0.0,0.0,0.0,1.1964,-0.1714,-0.332,0.0,0.0,0.0
76.2,84.3,0.0,0.0,0.0,1.1966,-0.1747,-0.3328,0.0,0.0,0.0
77.5,82.9,0.0,0.0,0.0,1.1969,-0.1891,-0.3394,0.0,0.0,0.0
77.3,82.8,0.0,0.0,0.0,1.1972,-0.1893,-0.3383,0.0,0.0,0.0
77.1,82.9,0.0,0.0,0.0,1.1975,-0.1886,-0.3383,0.0,0.0,0.0
77.0,83.2,0.0,0.0,0.0,1.1974,-0.1886,-0.3401,0.0,0.0,0.0
76.9,83.5,0.0,0.0,0.0,1.1976,-0.1883,-0.3407,0.0,0.0,0.0
76.9,83.8,0.0,0.0,0.0,1.1975,-0.1868,-0.3411,0.0,0.0,0.0
76.8,84.1,0.0,0.0,0.0,1.1976,-0.1872,-0.3411,0.0,0.0,0.0
76.8,84.4,0.0,0.0,0.0,1.1977,-0.1873,-0.3412,0.0,0.0,0.0
76.7,84.7,0.0,0.0,0.0,1.1976,-0.1881,-0.3421,0.0,0.0,0.0
76.4,85.1,0.0,0.0,0.0,1.1973,-0.1882,-0.3413,0.0,0.0,0.0
76.1,85.4,0.0,0.0,0.0,1.198,-0.1885,-0.3414,0.0,0.0,0.0
75.8,85.7,0.0,0.0,0.0,1.1976,-0.1895,-0.341,0.0,0.0,0.0
75.5,86.0,0.0,0.0,0.0,1.1978,-0.1892,-0.3405,0.0,0.0,0.0
75.2,86.2,0.0,0.0,0.0,1.1978,-0.19,-0.3397,0.0,0.0,0.0
75.0,86.4,0.0,0.0,0.0,1.1977,-0.1908,-0.3405,0.0,0.0,0.0
74.9,86.5,0.0,0.0,0.0,1.1974,-0.1909,-0.3409,0.0,0.0,0.0
74.7,86.6,0.0,0.0,0.0,1.1973,-0.1909,-0.3416,0.0,0.0,0.0
74.7,86.6,0.0,0.0,0.0,1.1973,-0.1918,-0.3413,0.0,0.0,0.0
74.7,86.6,0.0,0.0,0.0,1.1967,-0.1923,-0.3404,0.0,0.0,0.0
74.8,86.7,0.0,0.0,0.0,1.1958,-0.1921,-0.3405,0.0,0.0,0.0
74.9,86.9,0.0,0.0,0.0,1.1956,-0.1924,-0.3404,0.0,0.0,0.0
75.0,87.2,0.0,0.0,0.0,1.1949,-0.191,-0.3402,0.0,0.0,0.0
75.1,87.5,0.0,0.0,0.0,1.1939,-0.1922,-0.3394,0.0,0.0,0.0
75.2,87.8,0.0,0.0,0.0,1.1946,-0.1925,-0.3397,0.0,0.0,0.0
75.3,88.1,0.0,0.0,0.0,1.1949,-0.1928,-0.3395,0.0,0.0,0.0
75.4,88.3,0.0,0.0,0.0,1.1953,-0.1924,-0.3406,0.0,0.0,0.0
75.4,88.6,0.0,0.0,0.0,1.1954,-0.192,-0.3404,0.0,0.0,0.0
75.3,88.7,0.0,0.0,0.0,1.1949,-0.1921,-0.3401,0.0,0.0,0.0
75.2,88.9,0.0,0.0,0.0,1.1948,-0.1933,-0.3393,0.0,0.0,0.0
75.1,89.0,0.0,0.0,0.0,1.1945,-0.1928,-0.3396,0.0,0.0,0.0
75.1,88.2,0.0,0.0,0.0,1.1938,-0.1929,-0.3385,0.0,0.0,0.0
75.2,87.1,0.0,0.0,0.0,1.1941,-0.1923,-0.3386,0.0,0.0,0.0
75.4,86.6,0.0,0.0,0.0,1.1937,-0.192,-0.3382,0.0,0.0,0.0
75.6,86.5,0.0,0.0,0.0,1.1935,-0.1914,-0.3373,0.0,0.0,0.0
75.8,86.4,0.0,0.0,0.0,1.1925,-0.1917,-0.3361,0.0,0.0,0.0
76.0,86.4,0.0,0.0,0.0,1.1918,-0.1907,-0.3361,0.0,0.0,0.0
76.2,86.3,0.0,0.0,0.0,1.1922,-0.1907,-0.3355,0.0,0.0,0.0
76.3,86.2,0.0,0.0,0.0,1.1924,-0.19,-0.335,0.0,0.0,0.0
76.5,85.9,0.0,0.0,0.0,1.1919,-0.1908,-0.3348,0.0,0.0,0.0
76.6,85.6,0.0,0.0,0.0,1.1918,-0.1915,-0.333,0.0,0.0,0.0
76.8,85.2,0.0,0.0,0.0,1.1923,-0.1913,-0.3333,0.0,0.0,0.0
76.9,84.6,0.0,0.0,0.0,1.192,-0.1926,-0.3331,0.0,0.0,0.0
77.1,84.0,0.0,0.0,0.0,1.1913,-0.1943,-0.3316,0.0,0.0,0.0
77.3,83.6,0.0,0.0,0.0,1.1905,-0.1954,-0.3317,0.0,0.0,0.0
77.5,83.4,0.0,0.0,0.0,1.1894,-0.1966,-0.331,0.0,0.0,0.0
77.6,83.3,0.0,0.0,0.0,1.1891,-0.197,-0.3309,0.0,0.0,0.0
77.8,83.4,0.0,0.0,0.0,1.189,-0.1969,-0.331,0.0,0.0,0.0
78.0,83.4,0.0,0.0,0.0,1.1887,-0.1976,-0.3306,0.0,0.0,0.0
78.2,83.5,0.0,0.0,0.0,1.1883,-0.1984,-0.3324,0.0,0.0,0.0
78.3,83.6,0.0,0.0,0.0,1.1877,-0.1988,-0.3314,0.0,0.0,0.0
78.4,83.8,0.0,0.0,0.0,1.1878,-0.1986,-0.3302,0.0,0.0,0.0
78.5,84.1,0.0,0.0,0.0,1.1875,-0.1996,-0.33,0.0,0.0,0.0
78.5,84.5,0.0,0.0,0.0,1.1868,-0.1997,-0.3321,0.0,0.0,0.0
78.6,85.0,0.0,0.0,0.0,1.1866,-0.2001,-0.3311,0.0,0.0,0.0
78.6,85.4,0.0,0.0,0.0,1.1868,-0.2003,-0.3317,0.0,0.0,0.0
78.6,85.9,0.0,0.0,0.0,1.1866,-0.2007,-0.3313,0.0,0.0,0.0
78.6,86.3,0.0,0.0,0.0,1.1869,-0.2004,-0.3319,0.0,0.0,0.0
78.6,86.6,0.0,0.0,0.0,1.1871,-0.2002,-0.3335,0.0,0.0,0.0
78.6,86.9,0.0,0.0,0.0,1.1875,-0.2004,-0.3325,0.0,0.0,0.0
78.5,87.3,0.0,0.0,0.0,1.1876,-0.2007,-0.3332,0.0,0.0,0.0
78.4,87.6,0.0,0.0,0.0,1.1874,-0.2001,-0.3337,0.0,0.0,0.0
78.4,88.0,0.0,0.0,0.0,1.1876,-0.201,-0.3335,0.0,0.0,0.0
78.3,88.4,0.0,0.0,0.0,1.1876,-0.2012,-0.3342,0.0,0.0,0.0
78.2,88.8,0.0,0.0,0.0,1.1878,-0.2017,-0.3335,0.0,0.0,0.0
78.2,89.2,0.0,0.0,0.0,1.1883,-0.2011,-0.3343,0.0,0.0,0.0
78.1,89.5,0.0,0.0,0.0,1.1886,-0.201,-0.3347,0.0,0.0,0.0
78.1,89.8,0.0,0.0,0.0,1.1884,-0.2012,-0.3337,0.0,0.0,0.0
78.1,90.1,0.0,0.0,0.0,1.1888,-0.2021,-0.3331,0.0,0.0,0.0
78.0,90.4,0.0,0.0,0.0,1.1887,-0.2031,-0.3333,0.0,0.0,0.0
78.0,90.7,0.0,0.0,0.0,1.1888,-0.204,-0.3334,0.0,0.0,0.0
77.9,91.0,0.0,0.0,0.0,1.1884,-0.2043,-0.3332,0.0,0.0,0.0
77.9,91.2,0.0,0.0,0.0,1.1886,-0.2053,-0.3332,0.0,0.0,0.0
77.8,91.4,0.0,0.0,0.0,1.1884,-0.2051,-0.3338,0.0,0.0,0.0
77.8,91.6,0.0,0.0,0.0,1.1882,-0.2051,-0.3344,0.0,0.0,0.0
77.7,91.7,0.0,0.0,0.0,1.1879,-0.2063,-0.3337,0.0,0.0,0.0
77.6,91.7,0.0,0.0,0.0,1.1876,-0.2076,-0.3346,0.0,0.0,0.0
77.5,91.6,0.0,0.0,0.0,1.1875,-0.2088,-0.3355,0.0,0.0,0.0
77.4,91.5,0.0,0.0,0.0,1.1873,-0.2097,-0.3366,0.0,0.0,0.0
77.3,91.4,0.0,0.0,0.0,1.1868,-0.2104,-0.337,0.0,0.0,0.0
77.1,91.3,0.0,0.0,0.0,1.1869,-0.2113,-0.3371,0.0,0.0,0.0
77.0,91.3,0.0,0.0,0.0,1.1859,-0.2113,-0.3358,0.0,0.0,0.0
76.9,91.2,0.0,0.0,0.0,1.1849,-0.2121,-0.3348,0.0,0.0,0.0
76.8,91.1,0.0,0.0,0.0,1.1835,-0.213,-0.335,0.0,0.0,0.0
76.7,90.9,0.0,0.0,0.0,1.1853,-0.2117,-0.3313,0.0,0.0,0.0
76.7,90.6,0.0,0.0,0.0,1.1856,-0.2109,-0.3309,0.0,0.0,0.0
76.6,90.4,0.0,0.0,0.0,1.1842,-0.2129,-0.3325,0.0,0.0,0.0
76.5,90.3,0.0,0.0,0.0,1.1826,-0.2141,-0.3324,0.0,0.0,0.0
76.5,90.1,0.0,0.0,0.0,1.1819,-0.2155,-0.3331,0.0,0.0,0.0
76.5,90.0,0.0,0.0,0.0,1.1836,-0.2141,-0.3368,0.0,0.0,0.0
76.4,89.8,0.0,0.0,0.0,1.1825,-0.2154,-0.3323,0.0,0.0,0.0
76.4,89.6,0.0,0.0,0.0,1.1806,-0.2167,-0.3313,0.0,0.0,0.0
76.4,89.5,0.0,0.0,0.0,1.1806,-0.2175,-0.3336,0.0,0.0,0.0
76.5,89.4,0.0,0.0,0.0,1.1801,-0.2184,-0.3341,0.0,0.0,0.0
76.5,89.4,0.0,0.0,0.0,1.1795,-0.2191,-0.3347,0.0,0.0,0.0
76.5,89.3,0.0,0.0,0.0,1.1799,-0.2197,-0.3336,0.0,0.0,0.0
76.5,89.2,0.0,0.0,0.0,1.1804,-0.2206,-0.3319,0.0,0.0,0.0
38.4,0.0,0.0,0.0,100.0,1.3544,-0.0381,-1.0412,0.0,0.0,0.0
38.3,0.0,0.0,0.0,100.0,1.353,-0.0365,-1.0442,0.0,0.0,0.0
38.3,0.0,0.0,0.0,100.0,1.3519,-0.04,-1.0467,0.0,0.0,0.0
38.4,0.0,0.0,0.0,100.0,1.3505,-0.0391,-1.0487,0.0,0.0,0.0
38.6,0.0,0.0,0.0,100.0,1.3493,-0.0377,-1.0525,0.0,0.0,0.0
38.8,0.0,0.0,0.0,100.0,1.35,-0.0438,-1.0561,0.0,0.0,0.0
39.0,0.0,0.0,0.0,100.0,1.349,-0.0422,-1.0603,0.0,0.0,0.0
39.3,0.0,0.0,0.0,100.0,1.3479,-0.0415,-1.0707,0.0,0.0,0.0
39.6,0.0,0.0,0.0,100.0,1.3486,-0.0434,-1.0727,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3469,-0.0513,-1.0716,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3475,-0.0527,-1.0703,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3479,-0.054,-1.07,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3481,-0.0552,-1.0693,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3478,-0.0554,-1.0688,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3476,-0.0564,-1.0688,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3487,-0.056,-1.068,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3492,-0.0571,-1.0684,0.0,0.0,0.0
41.3,0.0,0.0,0.0,100.0,1.3495,-0.0547,-1.07,0.0,0.0,0.0
41.2,0.0,0.0,0.0,100.0,1.35,-0.0528,-1.0724,0.0,0.0,0.0
41.2,0.0,0.0,0.0,100.0,1.3503,-0.0537,-1.0724,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3499,-0.0544,-1.0724,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3495,-0.0548,-1.0713,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3493,-0.0541,-1.0732,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3486,-0.0532,-1.0737,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3481,-0.0536,-1.072,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3469,-0.0536,-1.073,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.347,-0.0545,-1.0739,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3467,-0.0541,-1.0737,0.0,0.0,0.0
41.1,0.0,0.0,0.0,100.0,1.3472,-0.0547,-1.0738,0.0,0.0,0.0
41.2,0.0,0.0,0.0,100.0,1.3483,-0.0572,-1.0735,0.0,0.0,0.0
41.2,0.0,0.0,0.0,100.0,1.3487,-0.0576,-1.0723,0.0,0.0,0.0
41.2,0.0,0.0,0.0,100.0,1.3495,-0.0585,-1.0725,0.0,0.0,0.0
41.2,0.0,0.0,0.0,100.0,1.3497,-0.0581,-1.0737,0.0,0.0,0.0
41.3,0.0,0.0,0.0,100.0,1.3503,-0.0577,-1.0737,0.0,0.0,0.0
41.3,0.0,0.0,0.0,100.0,1.3509,-0.0572,-1.0754,0.0,0.0,0.0
41.3,0.0,0.0,0.0,100.0,1.3514,-0.0581,-1.0767,0.0,0.0,0.0
41.3,0.0,0.0,0.0,100.0,1.3519,-0.0571,-1.0777,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3525,-0.058,-1.0777,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3527,-0.058,-1.0787,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3526,-0.0566,-1.0791,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3525,-0.0566,-1.079,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3517,-0.0554,-1.0799,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3514,-0.0546,-1.0795,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.351,-0.0554,-1.0802,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.35,-0.0552,-1.0808,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3497,-0.0532,-1.0816,0.0,0.0,0.0
41.4,0.0,0.0,0.0,100.0,1.3495,-0.0544,-1.0794,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3488,-0.0553,-1.0805,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3481,-0.0554,-1.0798,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3479,-0.0577,-1.0784,0.0,0.0,0.0
41.5,0.0,0.0,0.0,100.0,1.3488,-0.0606,-1.0772,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3503,-0.0619,-1.0765,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3507,-0.0601,-1.0768,0.0,0.0,0.0
41.6,0.0,0.0,0.0,100.0,1.3513,-0.0598,-1.078,0.0,0.0,0.0
41.7,0.0,0.0,0.0,100.0,1.3525,-0.0599,-1.0783,0.0,0.0,0.0
41.7,0.0,0.0,0.0,100.0,1.3525,-0.058,-1.0793,0.0,0.0,0.0
41.8,0.0,0.0,0.0,100.0,1.3525,-0.0555,-1.0815,0.0,0.0,0.0
41.8,0.0,0.0,0.0,100.0,1.3519,-0.0535,-1.082,0.0,0.0,0.0
41.8,0.0,0.0,0.0,100.0,1.3515,-0.0532,-1.0826,0.0,0.0,0.0
41.8,0.0,0.0,0.0,100.0,1.3517,-0.0531,-1.0835,0.0,0.0,0.0
41.9,0.0,0.0,0.0,100.0,1.3515,-0.0529,-1.0838,0.0,0.0,0.0
41.9,0.0,0.0,0.0,100.0,1.3508,-0.0531,-1.0834,0.0,0.0,0.0
42.0,0.0,0.0,0.0,100.0,1.3499,-0.0529,-1.0838,0.0,0.0,0.0
