Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg),Letra
24.4,0.0,0.0,26.7,74.3,1.0241,-0.0591,0.128,0.0,0.0,0.0,U
24.4,0.0,0.0,26.8,74.2,1.0242,-0.059,0.1283,0.0,0.0,0.0,U
24.3,0.0,0.0,27.2,74.1,1.0238,-0.0598,0.1277,0.0,0.0,0.0,U
24.3,0.0,0.0,27.7,74.0,1.0225,-0.06,0.1264,0.0,0.0,0.0,U
24.2,0.0,0.0,27.9,73.9,1.0235,-0.0595,0.1274,0.0,0.0,0.0,U
24.2,0.0,0.0,28.2,73.9,1.0214,-0.0591,0.1295,0.0,0.0,0.0,U
24.3,0.0,0.0,28.3,73.8,1.023,-0.0584,0.1269,0.0,0.0,0.0,U
24.2,0.0,0.0,28.0,73.8,1.023,-0.0598,0.127,0.0,0.0,0.0,U
24.2,0.0,0.0,27.8,73.9,1.0221,-0.0588,0.1258,0.0,0.0,0.0,U
24.4,0.0,0.0,27.7,73.9,1.0245,-0.0596,0.1261,0.0,0.0,0.0,U
24.4,0.0,0.0,27.3,73.8,1.0224,-0.0593,0.1261,0.0,0.0,0.0,U
24.5,0.0,0.0,27.0,73.8,1.0233,-0.0601,0.1261,0.0,0.0,0.0,U
24.5,0.0,0.0,27.0,73.8,1.0234,-0.0605,0.1256,0.0,0.0,0.0,U
24.6,0.0,0.0,27.1,73.8,1.0223,-0.0601,0.1243,0.0,0.0,0.0,U
24.8,0.0,0.0,27.2,73.9,1.0237,-0.061,0.1235,0.0,0.0,0.0,U
25.0,0.0,0.0,27.1,74.0,1.023,-0.0621,0.1235,0.0,0.0,0.0,U
25.1,0.0,0.0,26.9,74.0,1.0244,-0.0641,0.1224,0.0,0.0,0.0,U
25.4,0.0,0.0,26.6,74.1,1.023,-0.0626,0.123,0.0,0.0,0.0,U
25.4,0.0,0.0,26.4,74.1,1.0228,-0.063,0.1244,0.0,0.0,0.0,U
25.4,0.0,0.0,26.1,74.2,1.0228,-0.064,0.1245,0.0,0.0,0.0,U
25.5,0.0,0.0,26.0,74.2,1.0223,-0.0643,0.1242,0.0,0.0,0.0,U
25.7,0.0,0.0,25.9,74.3,1.0227,-0.0644,0.1243,0.0,0.0,0.0,U
25.9,0.0,0.0,25.8,74.5,1.021,-0.0645,0.1248,0.0,0.0,0.0,U
26.0,0.0,0.0,25.7,74.6,1.0221,-0.0639,0.1249,0.0,0.0,0.0,U
26.1,0.0,0.0,25.7,74.8,1.0215,-0.0651,0.1231,0.0,0.0,0.0,U
26.1,0.0,0.0,25.7,74.9,1.0221,-0.0628,0.123,0.0,0.0,0.0,U
26.2,0.0,0.0,26.6,75.1,1.0217,-0.0629,0.1235,0.0,0.0,0.0,U
26.3,0.0,0.0,27.3,75.4,1.0227,-0.0624,0.1227,0.0,0.0,0.0,U
26.5,0.0,0.0,28.0,75.6,1.024,-0.062,0.1213,0.0,0.0,0.0,U
26.6,0.0,0.0,28.8,75.8,1.0236,-0.0615,0.1218,0.0,0.0,0.0,U
26.7,0.0,0.0,29.5,76.1,1.0249,-0.0597,0.1212,0.0,0.0,0.0,U
26.7,0.0,0.0,30.4,76.2,1.0237,-0.0588,0.1227,0.0,0.0,0.0,U
26.5,0.0,0.0,31.6,76.3,1.0242,-0.0576,0.1232,0.0,0.0,0.0,U
26.5,0.0,0.0,32.7,76.4,1.0245,-0.0588,0.1209,0.0,0.0,0.0,U
26.4,0.0,0.0,33.8,76.5,1.0232,-0.0576,0.1196,0.0,0.0,0.0,U
26.3,0.0,0.0,35.1,76.8,1.024,-0.0559,0.1186,0.0,0.0,0.0,U
26.2,0.0,0.0,36.1,76.9,1.0243,-0.0556,0.1191,0.0,0.0,0.0,U
26.1,0.0,0.0,36.7,77.0,1.0237,-0.0555,0.1191,0.0,0.0,0.0,U
25.9,0.0,0.0,36.5,77.1,1.0238,-0.0557,0.1183,0.0,0.0,0.0,U
25.7,0.0,0.0,36.4,77.1,1.023,-0.0533,0.1164,0.0,0.0,0.0,U
25.7,0.0,0.0,36.3,77.2,1.0232,-0.0531,0.1155,0.0,0.0,0.0,U
25.7,0.0,0.0,36.3,77.3,1.0227,-0.0524,0.1157,0.0,0.0,0.0,U
25.9,0.0,0.0,36.4,77.5,1.0226,-0.0524,0.1181,0.0,0.0,0.0,U
25.9,0.0,0.0,36.6,77.7,1.0232,-0.0531,0.1178,0.0,0.0,0.0,U
26.0,0.0,0.0,36.7,77.8,1.0242,-0.0518,0.1185,0.0,0.0,0.0,U
26.1,0.0,0.0,36.9,78.0,1.0244,-0.0515,0.1203,0.0,0.0,0.0,U
26.2,0.0,0.0,37.1,78.1,1.0243,-0.0508,0.1195,0.0,0.0,0.0,U
26.4,0.0,0.0,37.3,78.1,1.0246,-0.052,0.1185,0.0,0.0,0.0,U
26.1,0.0,0.0,37.4,78.2,1.024,-0.0521,0.1176,0.0,0.0,0.0,U
25.8,0.0,0.0,37.4,78.2,1.024,-0.052,0.1195,0.0,0.0,0.0,U
25.7,0.0,0.0,37.4,78.3,1.0248,-0.0498,0.1199,0.0,0.0,0.0,U
25.4,0.0,0.0,36.5,78.3,1.025,-0.0509,0.1207,0.0,0.0,0.0,U
25.2,0.0,0.0,35.8,78.3,1.0249,-0.0511,0.121,0.0,0.0,0.0,U
25.0,0.0,0.0,35.0,78.3,1.0242,-0.0511,0.1208,0.0,0.0,0.0,U
24.7,0.0,0.0,34.3,78.2,1.0232,-0.0511,0.1207,0.0,0.0,0.0,U
24.5,0.0,0.0,33.9,78.2,1.0236,-0.052,0.1201,0.0,0.0,0.0,U
24.3,0.0,0.0,33.0,78.2,1.023,-0.0524,0.1207,0.0,0.0,0.0,U
24.2,0.0,0.0,32.0,78.1,1.0237,-0.053,0.1204,0.0,0.0,0.0,U
24.4,0.0,0.0,31.0,77.8,1.0223,-0.0522,0.1232,0.0,0.0,0.0,U
24.6,0.0,0.0,30.0,77.7,1.023,-0.0508,0.1228,0.0,0.0,0.0,U
24.6,0.0,0.0,29.0,77.5,1.0231,-0.0513,0.1227,0.0,0.0,0.0,U
24.6,0.0,0.0,28.1,77.3,1.0229,-0.0519,0.1233,0.0,0.0,0.0,U
24.5,0.0,0.0,27.3,77.1,1.0228,-0.0515,0.1239,0.0,0.0,0.0,U
24.5,0.0,0.0,27.2,76.8,1.0237,-0.0506,0.125,0.0,0.0,0.0,U
24.5,0.0,0.0,27.2,76.6,1.0242,-0.0505,0.1251,0.0,0.0,0.0,U
24.5,0.0,0.0,27.1,76.4,1.0238,-0.0501,0.1249,0.0,0.0,0.0,U
24.3,0.0,0.0,27.2,76.2,1.0243,-0.0504,0.1238,0.0,0.0,0.0,U
24.3,0.0,0.0,27.2,75.9,1.0236,-0.0512,0.1235,0.0,0.0,0.0,U
24.2,0.0,0.0,27.2,75.7,1.0237,-0.0506,0.1251,0.0,0.0,0.0,U
24.3,0.0,0.0,27.2,75.4,1.0242,-0.0515,0.1249,0.0,0.0,0.0,U
24.3,0.0,0.0,27.1,75.2,1.023,-0.0527,0.1253,0.0,0.0,0.0,U
24.3,0.0,0.0,27.0,75.0,1.0247,-0.0533,0.1239,0.0,0.0,0.0,U
24.3,0.0,0.0,27.0,74.9,1.0241,-0.0538,0.1254,0.0,0.0,0.0,U
24.3,0.0,0.0,27.0,74.8,1.0246,-0.0543,0.1262,0.0,0.0,0.0,U
24.2,0.0,0.0,27.0,74.6,1.024,-0.0549,0.1272,0.0,0.0,0.0,U
24.2,0.0,0.0,27.1,74.4,1.0236,-0.0545,0.1271,0.0,0.0,0.0,U
24.1,0.0,0.0,27.1,74.2,1.0231,-0.0557,0.1281,0.0,0.0,0.0,U
24.0,0.0,0.0,26.9,74.1,1.0227,-0.0556,0.1289,0.0,0.0,0.0,U
24.0,0.0,0.0,26.7,73.9,1.0227,-0.0565,0.1284,0.0,0.0,0.0,U
23.9,0.0,0.0,26.5,73.7,1.022,-0.0568,0.1277,0.0,0.0,0.0,U
23.7,0.0,0.0,25.9,73.5,1.0223,-0.0576,0.1279,0.0,0.0,0.0,U
23.7,0.0,0.0,25.8,73.4,1.0222,-0.0564,0.1282,0.0,0.0,0.0,U
23.8,0.0,0.0,25.7,73.3,1.0223,-0.0552,0.1286,0.0,0.0,0.0,U
23.9,0.0,0.0,25.8,73.4,1.0227,-0.0567,0.1295,0.0,0.0,0.0,U
24.1,0.0,0.0,25.8,73.4,1.0218,-0.0582,0.129,0.0,0.0,0.0,U
24.4,0.0,0.0,25.7,73.4,1.0235,-0.0582,0.1285,0.0,0.0,0.0,U
24.6,0.0,0.0,25.7,73.5,1.0234,-0.0563,0.1299,0.0,0.0,0.0,U
24.8,0.0,0.0,25.6,73.6,1.0238,-0.0569,0.13,0.0,0.0,0.0,U
25.0,0.0,0.0,25.6,73.7,1.0244,-0.0588,0.1304,0.0,0.0,0.0,U
25.3,0.0,0.0,25.5,73.9,1.0235,-0.0589,0.1301,0.0,0.0,0.0,U
25.4,0.0,0.0,25.4,74.0,1.0236,-0.0587,0.1306,0.0,0.0,0.0,U
25.6,0.0,0.0,25.3,74.1,1.0224,-0.0576,0.1316,0.0,0.0,0.0,U
25.7,0.0,0.0,25.2,74.2,1.0231,-0.0577,0.1313,0.0,0.0,0.0,U
25.7,0.0,0.0,25.1,74.3,1.0222,-0.0576,0.1309,0.0,0.0,0.0,U
25.7,0.0,0.0,24.9,74.4,1.0212,-0.0573,0.131,0.0,0.0,0.0,U
25.6,0.0,0.0,24.8,74.5,1.0211,-0.0572,0.1303,0.0,0.0,0.0,U
25.6,0.0,0.0,24.6,74.6,1.0216,-0.0567,0.13,0.0,0.0,0.0,U
25.4,0.0,0.0,24.3,74.7,1.0224,-0.056,0.1306,0.0,0.0,0.0,U
25.4,0.0,0.0,24.1,74.8,1.0224,-0.0564,0.1309,0.0,0.0,0.0,U
25.3,0.0,0.0,23.9,74.9,1.0231,-0.0552,0.1324,0.0,0.0,0.0,U
25.3,0.0,0.0,23.7,75.0,1.0231,-0.0531,0.1331,0.0,0.0,0.0,U
25.2,0.0,0.0,23.7,75.1,1.0235,-0.0541,0.1322,0.0,0.0,0.0,U
25.2,0.0,0.0,23.4,75.1,1.0237,-0.0545,0.1315,0.0,0.0,0.0,U
25.3,0.0,0.0,23.1,75.2,1.0237,-0.054,0.1322,0.0,0.0,0.0,U
25.2,0.0,0.0,22.9,75.3,1.0227,-0.0525,0.1321,0.0,0.0,0.0,U
25.4,0.0,0.0,22.8,75.4,1.0238,-0.053,0.1309,0.0,0.0,0.0,U
25.5,0.0,0.0,22.8,75.5,1.0234,-0.0519,0.129,0.0,0.0,0.0,U
25.6,0.0,0.0,22.7,75.5,1.0242,-0.0527,0.1316,0.0,0.0,0.0,U
25.7,0.0,0.0,22.3,75.6,1.0234,-0.0548,0.1333,0.0,0.0,0.0,U
25.6,0.0,0.0,22.1,75.7,1.0231,-0.0557,0.1332,0.0,0.0,0.0,U
25.8,0.0,0.0,22.1,75.7,1.022,-0.0556,0.1336,0.0,0.0,0.0,U
25.9,0.0,0.0,21.9,75.7,1.0202,-0.0563,0.1324,0.0,0.0,0.0,U
25.9,0.0,0.0,21.8,75.7,1.0199,-0.0575,0.1316,0.0,0.0,0.0,U
25.8,0.0,0.0,22.7,75.6,1.0204,-0.0571,0.1327,0.0,0.0,0.0,U
25.9,0.0,0.0,23.6,75.6,1.0227,-0.0578,0.1334,0.0,0.0,0.0,U
25.9,0.0,0.0,24.4,75.5,1.024,-0.0582,0.135,0.0,0.0,0.0,U
25.8,0.0,0.0,25.2,75.5,1.0239,-0.0581,0.1344,0.0,0.0,0.0,U
25.9,0.0,0.0,25.9,75.5,1.0228,-0.0589,0.1344,0.0,0.0,0.0,U
26.0,0.0,0.0,26.5,75.5,1.0214,-0.0593,0.1357,0.0,0.0,0.0,U
26.2,0.0,0.0,27.2,75.4,1.0216,-0.0593,0.1365,0.0,0.0,0.0,U
26.2,0.0,0.0,27.8,75.3,1.0214,-0.0592,0.1356,0.0,0.0,0.0,U
26.2,0.0,0.0,28.3,75.3,1.0235,-0.0588,0.1334,0.0,0.0,0.0,U
26.3,0.0,0.0,28.9,75.1,1.0237,-0.0581,0.1332,0.0,0.0,0.0,U
26.4,0.0,0.0,29.3,75.0,1.0252,-0.0577,0.1335,0.0,0.0,0.0,U
26.3,0.0,0.0,29.2,74.9,1.0249,-0.0585,0.1336,0.0,0.0,0.0,U
26.3,0.0,0.0,28.8,74.7,1.0234,-0.0592,0.1325,0.0,0.0,0.0,U
26.3,0.0,0.0,28.5,74.6,1.0228,-0.0595,0.1302,0.0,0.0,0.0,U
26.2,0.0,0.0,28.3,74.5,1.0218,-0.0601,0.1304,0.0,0.0,0.0,U
26.1,0.0,0.0,28.0,74.5,1.0218,-0.0598,0.1298,0.0,0.0,0.0,U
26.0,0.0,0.0,27.5,74.5,1.0231,-0.0604,0.1297,0.0,0.0,0.0,U
26.0,0.0,0.0,27.1,74.6,1.0231,-0.0601,0.1294,0.0,0.0,0.0,U
26.0,0.0,0.0,26.7,74.7,1.0242,-0.0593,0.1291,0.0,0.0,0.0,U
26.0,0.0,0.0,26.3,74.7,1.0238,-0.0581,0.1297,0.0,0.0,0.0,U
25.9,0.0,0.0,26.1,74.8,1.0233,-0.0573,0.1288,0.0,0.0,0.0,U
25.9,0.0,0.0,25.6,74.9,1.0228,-0.0572,0.1285,0.0,0.0,0.0,U
25.9,0.0,0.0,25.5,75.0,1.022,-0.0571,0.1284,0.0,0.0,0.0,U
26.0,0.0,0.0,25.4,75.1,1.0229,-0.0572,0.1283,0.0,0.0,0.0,U
26.0,0.0,0.0,25.0,75.2,1.0233,-0.0567,0.1296,0.0,0.0,0.0,U
26.1,0.0,0.0,23.4,75.3,1.0231,-0.0558,0.1287,0.0,0.0,0.0,U
26.1,0.0,0.0,21.8,75.4,1.0233,-0.056,0.1265,0.0,0.0,0.0,U
26.1,0.0,0.0,20.2,75.5,1.0231,-0.0544,0.1264,0.0,0.0,0.0,U
26.1,0.0,0.0,19.0,75.6,1.024,-0.053,0.1262,0.0,0.0,0.0,U
26.1,0.0,0.0,18.1,75.7,1.0239,-0.052,0.1258,0.0,0.0,0.0,U
26.2,0.0,0.0,17.9,75.8,1.024,-0.0519,0.1255,0.0,0.0,0.0,U
26.2,0.0,0.0,18.6,76.0,1.0245,-0.0522,0.1266,0.0,0.0,0.0,U
26.3,0.0,0.0,19.5,76.1,1.0237,-0.0515,0.1269,0.0,0.0,0.0,U
26.3,0.0,0.0,20.6,76.3,1.0238,-0.0515,0.1289,0.0,0.0,0.0,U
26.2,0.0,0.0,21.3,76.5,1.024,-0.0516,0.1287,0.0,0.0,0.0,U
26.3,0.0,0.0,22.5,76.7,1.0242,-0.0517,0.1292,0.0,0.0,0.0,U
26.3,0.0,0.0,24.4,76.9,1.0242,-0.0512,0.1294,0.0,0.0,0.0,U
26.2,0.0,0.0,26.4,77.1,1.0237,-0.0503,0.1284,0.0,0.0,0.0,U
26.2,0.0,0.0,27.9,77.3,1.0232,-0.0514,0.129,0.0,0.0,0.0,U
26.2,0.0,0.0,29.6,77.5,1.023,-0.0529,0.1293,0.0,0.0,0.0,U
22.5,0.0,0.0,59.8,70.5,0.291,0.9593,-0.0698,0.0,0.0,0.0,V
22.5,0.0,0.0,60.1,70.7,0.2916,0.9584,-0.0664,0.0,0.0,0.0,V
22.5,0.0,0.0,60.2,70.8,0.2914,0.9603,-0.0645,0.0,0.0,0.0,V
22.5,0.0,0.0,60.3,70.9,0.2915,0.9598,-0.0621,0.0,0.0,0.0,V
22.5,0.0,0.0,60.4,70.9,0.2923,0.9596,-0.0609,0.0,0.0,0.0,V
22.6,0.0,0.0,60.6,70.9,0.2932,0.9598,-0.0601,0.0,0.0,0.0,V
22.6,0.0,0.0,60.8,71.1,0.2935,0.9588,-0.058,0.0,0.0,0.0,V
22.7,0.0,0.0,61.1,71.2,0.2932,0.9593,-0.0559,0.0,0.0,0.0,V
22.7,0.0,0.0,61.1,71.4,0.2931,0.9595,-0.0547,0.0,0.0,0.0,V
22.7,0.0,0.0,61.2,71.4,0.2944,0.959,-0.0552,0.0,0.0,0.0,V
22.8,0.0,0.0,61.3,71.4,0.2948,0.9592,-0.0547,0.0,0.0,0.0,V
22.8,0.0,0.0,61.4,71.3,0.2962,0.9583,-0.0545,0.0,0.0,0.0,V
22.8,0.0,0.0,61.5,71.3,0.2968,0.9585,-0.054,0.0,0.0,0.0,V
22.9,0.0,0.0,61.5,71.3,0.2979,0.9587,-0.0544,0.0,0.0,0.0,V
22.9,0.0,0.0,61.6,71.3,0.2975,0.9595,-0.0541,0.0,0.0,0.0,V
23.0,0.0,0.0,61.7,71.3,0.2985,0.9586,-0.0538,0.0,0.0,0.0,V
23.0,0.0,0.0,61.9,71.5,0.2996,0.9591,-0.0546,0.0,0.0,0.0,V
23.1,0.0,0.0,62.0,71.7,0.3001,0.9572,-0.0529,0.0,0.0,0.0,V
23.1,0.0,0.0,62.1,71.9,0.3015,0.9581,-0.054,0.0,0.0,0.0,V
23.1,0.0,0.0,62.2,71.9,0.3023,0.957,-0.0534,0.0,0.0,0.0,V
23.1,0.0,0.0,62.3,71.9,0.3028,0.9561,-0.0533,0.0,0.0,0.0,V
23.1,0.0,0.0,62.4,71.9,0.3037,0.957,-0.0547,0.0,0.0,0.0,V
23.1,0.0,0.0,62.5,71.9,0.3046,0.9561,-0.0549,0.0,0.0,0.0,V
23.2,0.0,0.0,62.7,71.9,0.3058,0.9563,-0.0566,0.0,0.0,0.0,V
23.2,0.0,0.0,62.8,71.9,0.3059,0.9561,-0.0569,0.0,0.0,0.0,V
23.2,0.0,0.0,62.9,71.8,0.3066,0.955,-0.0563,0.0,0.0,0.0,V
23.2,0.0,0.0,63.0,71.8,0.3067,0.9571,-0.0592,0.0,0.0,0.0,V
23.2,0.0,0.0,63.1,71.7,0.3068,0.9558,-0.0589,0.0,0.0,0.0,V
23.2,0.0,0.0,63.2,71.7,0.3075,0.9562,-0.0598,0.0,0.0,0.0,V
23.3,0.0,0.0,63.2,71.7,0.3072,0.957,-0.0597,0.0,0.0,0.0,V
23.3,0.0,0.0,63.3,71.7,0.3068,0.9573,-0.0601,0.0,0.0,0.0,V
23.3,0.0,0.0,63.3,71.7,0.3058,0.9556,-0.0589,0.0,0.0,0.0,V
23.3,0.0,0.0,63.2,71.7,0.3045,0.957,-0.0567,0.0,0.0,0.0,V
23.2,0.0,0.0,63.2,71.8,0.3047,0.956,-0.0555,0.0,0.0,0.0,V
23.2,0.0,0.0,63.3,71.8,0.3044,0.9556,-0.0538,0.0,0.0,0.0,V
23.1,0.0,0.0,63.3,71.8,0.3051,0.957,-0.0542,0.0,0.0,0.0,V
23.1,0.0,0.0,63.3,71.8,0.3053,0.957,-0.0537,0.0,0.0,0.0,V
23.1,0.0,0.0,63.4,71.7,0.3053,0.957,-0.0548,0.0,0.0,0.0,V
23.0,0.0,0.0,63.3,71.7,0.3051,0.9568,-0.0538,0.0,0.0,0.0,V
22.9,0.0,0.0,63.2,71.6,0.3024,0.9627,-0.0544,0.0,0.0,0.0,V
22.9,0.0,0.0,63.1,71.6,0.304,0.9578,-0.0548,0.0,0.0,0.0,V
22.8,0.0,0.0,62.9,71.6,0.3025,0.9592,-0.0551,0.0,0.0,0.0,V
22.7,0.0,0.0,62.7,71.6,0.3035,0.9584,-0.0554,0.0,0.0,0.0,V
22.7,0.0,0.0,62.6,71.5,0.3041,0.958,-0.0534,0.0,0.0,0.0,V
22.7,0.0,0.0,62.4,71.5,0.3048,0.9583,-0.0547,0.0,0.0,0.0,V
22.7,0.0,0.0,62.2,71.5,0.3055,0.9583,-0.0543,0.0,0.0,0.0,V
22.7,0.0,0.0,62.2,71.4,0.3062,0.9573,-0.055,0.0,0.0,0.0,V
22.8,0.0,0.0,62.1,71.4,0.3065,0.9574,-0.0548,0.0,0.0,0.0,V
22.8,0.0,0.0,62.1,71.4,0.307,0.956,-0.0547,0.0,0.0,0.0,V
22.8,0.0,0.0,62.1,71.3,0.3079,0.9558,-0.055,0.0,0.0,0.0,V
22.7,0.0,0.0,61.6,71.3,0.3078,0.956,-0.0547,0.0,0.0,0.0,V
22.8,0.0,0.0,61.3,71.2,0.3083,0.9561,-0.0559,0.0,0.0,0.0,V
22.8,0.0,0.0,61.1,71.0,0.308,0.9558,-0.0558,0.0,0.0,0.0,V
22.8,0.0,0.0,60.8,70.7,0.307,0.9569,-0.0557,0.0,0.0,0.0,V
22.8,0.0,0.0,60.7,70.5,0.3061,0.9558,-0.0541,0.0,0.0,0.0,V
22.8,0.0,0.0,60.6,70.3,0.3054,0.9559,-0.0523,0.0,0.0,0.0,V
22.8,0.0,0.0,60.6,70.1,0.3047,0.9559,-0.0527,0.0,0.0,0.0,V
22.8,0.0,0.0,60.6,69.9,0.3047,0.9562,-0.0526,0.0,0.0,0.0,V
22.9,0.0,0.0,60.9,69.7,0.3049,0.9555,-0.0519,0.0,0.0,0.0,V
22.9,0.0,0.0,61.0,69.5,0.3048,0.9562,-0.0519,0.0,0.0,0.0,V
23.0,0.0,0.0,61.2,69.4,0.3055,0.9557,-0.051,0.0,0.0,0.0,V
22.9,0.0,0.0,61.5,69.2,0.3055,0.9554,-0.0502,0.0,0.0,0.0,V
23.0,0.0,0.0,61.9,69.1,0.3058,0.9564,-0.0504,0.0,0.0,0.0,V
17.2,57.0,55.7,20.7,0.0,0.3228,0.9486,-0.0115,0.0,0.0,0.0,Y
17.2,57.0,55.9,20.8,0.0,0.3178,0.9475,-0.0144,0.0,0.0,0.0,Y
17.4,57.1,56.2,20.8,0.0,0.3122,0.9476,-0.0135,0.0,0.0,0.0,Y
17.5,57.1,56.4,20.8,0.0,0.3066,0.954,-0.0183,0.0,0.0,0.0,Y
17.5,57.2,57.1,20.8,0.0,0.3033,0.9604,-0.0247,0.0,0.0,0.0,Y
17.6,57.2,57.6,20.8,0.0,0.298,0.9648,-0.0308,0.0,0.0,0.0,Y
17.8,57.3,58.1,20.8,0.0,0.292,0.9661,-0.0339,0.0,0.0,0.0,Y
17.9,57.3,58.5,20.7,0.0,0.2862,0.9664,-0.0378,0.0,0.0,0.0,Y
17.2,57.9,43.2,21.0,0.0,0.2475,0.9738,-0.0445,0.0,0.0,0.0,Y
17.2,58.0,42.7,21.1,0.0,0.2494,0.9702,-0.046,0.0,0.0,0.0,Y
17.2,58.0,42.4,21.1,0.0,0.2512,0.9692,-0.0497,0.0,0.0,0.0,Y
17.3,58.1,42.0,21.1,0.0,0.2509,0.9703,-0.0532,0.0,0.0,0.0,Y
17.5,58.1,41.6,21.2,0.0,0.2501,0.9729,-0.0555,0.0,0.0,0.0,Y
17.5,58.2,41.1,21.1,0.0,0.2493,0.9722,-0.0538,0.0,0.0,0.0,Y
17.6,58.2,40.5,21.1,0.0,0.2499,0.9723,-0.0519,0.0,0.0,0.0,Y
17.6,58.2,40.0,21.1,0.0,0.2487,0.9743,-0.051,0.0,0.0,0.0,Y
17.5,58.3,39.5,21.1,0.0,0.2503,0.9719,-0.0494,0.0,0.0,0.0,Y
17.4,58.3,39.2,21.0,0.0,0.2548,0.9707,-0.0512,0.0,0.0,0.0,Y
17.3,58.3,38.8,21.0,0.0,0.2594,0.9696,-0.0527,0.0,0.0,0.0,Y
17.3,58.3,38.3,21.0,0.0,0.2606,0.9712,-0.055,0.0,0.0,0.0,Y
17.2,58.3,38.0,21.0,0.0,0.2603,0.9726,-0.051,0.0,0.0,0.0,Y
17.0,58.3,37.8,21.0,0.0,0.2581,0.975,-0.0471,0.0,0.0,0.0,Y
16.8,58.3,37.6,21.0,0.0,0.2578,0.9729,-0.0416,0.0,0.0,0.0,Y
16.7,58.4,37.4,21.0,0.0,0.2597,0.9702,-0.0374,0.0,0.0,0.0,Y
16.6,58.4,37.3,21.0,0.0,0.2628,0.9663,-0.0333,0.0,0.0,0.0,Y
16.6,58.5,37.0,21.0,0.0,0.2685,0.9596,-0.0262,0.0,0.0,0.0,Y
16.6,58.6,36.9,21.0,0.0,0.274,0.9567,-0.0262,0.0,0.0,0.0,Y
16.7,58.8,36.6,21.0,0.0,0.277,0.957,-0.0304,0.0,0.0,0.0,Y
16.7,58.9,36.6,21.0,0.0,0.2776,0.963,-0.0389,0.0,0.0,0.0,Y
16.7,59.1,36.5,21.0,0.0,0.2796,0.962,-0.0387,0.0,0.0,0.0,Y
16.8,59.3,36.5,21.1,0.0,0.2807,0.9637,-0.0407,0.0,0.0,0.0,Y
16.9,59.5,36.5,21.1,0.0,0.2805,0.9667,-0.039,0.0,0.0,0.0,Y
17.0,59.7,36.7,21.1,0.0,0.2806,0.969,-0.0356,0.0,0.0,0.0,Y
17.1,60.0,36.9,21.1,0.0,0.281,0.9712,-0.0355,0.0,0.0,0.0,Y
17.2,60.3,37.0,21.1,0.0,0.2828,0.9682,-0.0363,0.0,0.0,0.0,Y
17.1,60.5,36.8,21.1,0.0,0.2839,0.9632,-0.0353,0.0,0.0,0.0,Y
17.2,60.8,36.7,21.1,0.0,0.2851,0.961,-0.0356,0.0,0.0,0.0,Y
17.3,61.1,36.5,20.9,0.0,0.2847,0.9615,-0.0346,0.0,0.0,0.0,Y
17.4,61.6,36.3,20.8,0.0,0.285,0.9637,-0.0348,0.0,0.0,0.0,Y
17.4,62.3,36.2,20.5,0.0,0.2844,0.9632,-0.0333,0.0,0.0,0.0,Y
17.4,63.1,36.1,20.3,0.0,0.2839,0.9629,-0.0325,0.0,0.0,0.0,Y
17.4,64.0,35.9,20.1,0.0,0.284,0.9626,-0.0325,0.0,0.0,0.0,Y
17.2,64.9,35.6,20.0,0.0,0.2844,0.962,-0.0318,0.0,0.0,0.0,Y
17.2,65.9,35.4,20.0,0.0,0.2862,0.9619,-0.0321,0.0,0.0,0.0,Y
17.2,66.9,35.2,19.8,0.0,0.2879,0.9619,-0.0332,0.0,0.0,0.0,Y
17.2,67.8,35.2,19.8,0.0,0.2891,0.9639,-0.0334,0.0,0.0,0.0,Y
17.2,68.7,35.0,19.5,0.0,0.2904,0.9629,-0.0323,0.0,0.0,0.0,Y
17.1,69.3,35.0,19.8,0.0,0.2913,0.9614,-0.0327,0.0,0.0,0.0,Y
17.1,69.6,34.9,20.1,0.0,0.2928,0.9607,-0.0335,0.0,0.0,0.0,Y
17.1,69.8,34.7,20.2,0.0,0.2936,0.9599,-0.0318,0.0,0.0,0.0,Y
17.2,69.7,34.6,20.4,0.0,0.2943,0.9617,-0.0323,0.0,0.0,0.0,Y
17.3,69.7,34.5,20.4,0.0,0.295,0.9607,-0.0307,0.0,0.0,0.0,Y
17.5,69.6,34.5,20.2,0.0,0.2953,0.9609,-0.0303,0.0,0.0,0.0,Y
17.4,69.5,34.3,20.1,0.0,0.2958,0.9613,-0.0291,0.0,0.0,0.0,Y
17.4,69.4,34.2,20.0,0.0,0.2951,0.9613,-0.0279,0.0,0.0,0.0,Y
17.5,69.2,34.0,19.9,0.0,0.2959,0.9602,-0.0277,0.0,0.0,0.0,Y
17.6,69.0,33.8,19.9,0.0,0.296,0.96,-0.0263,0.0,0.0,0.0,Y
17.6,68.9,33.7,19.8,0.0,0.2964,0.9616,-0.0267,0.0,0.0,0.0,Y
17.5,68.8,33.6,19.8,0.0,0.2967,0.9617,-0.0254,0.0,0.0,0.0,Y
17.5,68.7,33.4,19.9,0.0,0.2971,0.9613,-0.0245,0.0,0.0,0.0,Y
17.5,68.7,33.3,19.9,0.0,0.2978,0.9608,-0.0247,0.0,0.0,0.0,Y
